courseID,teacherID,teacherName,commentsURL
93100,7550,Thiago-Monteiro Araujo dos Santos,https://www.applyweb.com/eval/new/showreport?c=93100&i=7550&t=181&r=9&d=true
90062,5186,Neel-Joshi,https://www.applyweb.com/eval/new/showreport?c=90062&i=5186&t=181&r=9&d=true
90532,5201,Jiyoun-Ahn,https://www.applyweb.com/eval/new/showreport?c=90532&i=5201&t=181&r=9&d=true
90532,4290,Ryan-Dilworth,https://www.applyweb.com/eval/new/showreport?c=90532&i=4290&t=181&r=9&d=true
90052,2570,Mary Jo-Ondrechen,https://www.applyweb.com/eval/new/showreport?c=90052&i=2570&t=181&r=9&d=true
93869,5928,Hannah-Sayre,https://www.applyweb.com/eval/new/showreport?c=93869&i=5928&t=181&r=9&d=true
91437,4996,Iain-Martin,https://www.applyweb.com/eval/new/showreport?c=91437&i=4996&t=181&r=9&d=true
92302,1104,Eugene-Smotkin,https://www.applyweb.com/eval/new/showreport?c=92302&i=1104&t=181&r=9&d=true
91813,420,Ken-Chung,https://www.applyweb.com/eval/new/showreport?c=91813&i=420&t=181&r=9&d=true
93101,4533,Aron-Stubbins,https://www.applyweb.com/eval/new/showreport?c=93101&i=4533&t=181&r=9&d=true
90235,5581,Lori-Ferrins,https://www.applyweb.com/eval/new/showreport?c=90235&i=5581&t=181&r=9&d=true
91814,2104,Raymond-Booth,https://www.applyweb.com/eval/new/showreport?c=91814&i=2104&t=181&r=9&d=true
93102,1985,David-Budil,https://www.applyweb.com/eval/new/showreport?c=93102&i=1985&t=181&r=9&d=true
90394,3690,Joshua-Gallaway,https://www.applyweb.com/eval/new/showreport?c=90394&i=3690&t=181&r=9&d=true
89715,1687,Luke-Landherr,https://www.applyweb.com/eval/new/showreport?c=89715&i=1687&t=181&r=9&d=true
89987,2410,Ming-Su,https://www.applyweb.com/eval/new/showreport?c=89987&i=2410&t=181&r=9&d=true
93205,2990,Ryan-Koppes,https://www.applyweb.com/eval/new/showreport?c=93205&i=2990&t=181&r=9&d=true
93206,6852,Allison-Dennis,https://www.applyweb.com/eval/new/showreport?c=93206&i=6852&t=181&r=9&d=true
93207,2990,Ryan-Koppes,https://www.applyweb.com/eval/new/showreport?c=93207&i=2990&t=181&r=9&d=true
90226,542,Behrooz-Satvat,https://www.applyweb.com/eval/new/showreport?c=90226&i=542&t=181&r=9&d=true
90418,2583,Rebecca-Carrier,https://www.applyweb.com/eval/new/showreport?c=90418&i=2583&t=181&r=9&d=true
90910,6656,Qing-Zhao,https://www.applyweb.com/eval/new/showreport?c=90910&i=6656&t=181&r=9&d=true
89652,7587,Oludamilola-Daramola,https://www.applyweb.com/eval/new/showreport?c=89652&i=7587&t=181&r=9&d=true
89652,1227,Richard-West,https://www.applyweb.com/eval/new/showreport?c=89652&i=1227&t=181&r=9&d=true
92498,542,Behrooz-Satvat,https://www.applyweb.com/eval/new/showreport?c=92498&i=542&t=181&r=9&d=true
89985,1687,Luke-Landherr,https://www.applyweb.com/eval/new/showreport?c=89985&i=1687&t=181&r=9&d=true
91003,1529,Adam-Ekenseair,https://www.applyweb.com/eval/new/showreport?c=91003&i=1529&t=181&r=9&d=true
89984,839,Courtney-Pfluger,https://www.applyweb.com/eval/new/showreport?c=89984&i=839&t=181&r=9&d=true
91158,839,Courtney-Pfluger,https://www.applyweb.com/eval/new/showreport?c=91158&i=839&t=181&r=9&d=true
91217,839,Courtney-Pfluger,https://www.applyweb.com/eval/new/showreport?c=91217&i=839&t=181&r=9&d=true
91934,2410,Ming-Su,https://www.applyweb.com/eval/new/showreport?c=91934&i=2410&t=181&r=9&d=true
93373,4701,Sara-Hashmi,https://www.applyweb.com/eval/new/showreport?c=93373&i=4701&t=181&r=9&d=true
91355,1996,Carolyn-Lee-Parsons,https://www.applyweb.com/eval/new/showreport?c=91355&i=1996&t=181&r=9&d=true
90908,1349,Arthur-Coury,https://www.applyweb.com/eval/new/showreport?c=90908&i=1349&t=181&r=9&d=true
93914,5928,Hannah-Sayre,https://www.applyweb.com/eval/new/showreport?c=93914&i=5928&t=181&r=9&d=true
93208,1529,Adam-Ekenseair,https://www.applyweb.com/eval/new/showreport?c=93208&i=1529&t=181&r=9&d=true
93209,7251,Magda-Barecka,https://www.applyweb.com/eval/new/showreport?c=93209&i=7251&t=181&r=9&d=true
90073,542,Behrooz-Satvat,https://www.applyweb.com/eval/new/showreport?c=90073&i=542&t=181&r=9&d=true
90076,2959,Steven-Lustig,https://www.applyweb.com/eval/new/showreport?c=90076&i=2959&t=181&r=9&d=true
90075,1539,Abigail-Koppes,https://www.applyweb.com/eval/new/showreport?c=90075&i=1539&t=181&r=9&d=true
93383,5027,Benjamin-Woolston,https://www.applyweb.com/eval/new/showreport?c=93383&i=5027&t=181&r=9&d=true
89681,6028,Linda-Chiu,https://www.applyweb.com/eval/new/showreport?c=89681&i=6028&t=181&r=9&d=true
90234,20,Qinghong-Cai,https://www.applyweb.com/eval/new/showreport?c=90234&i=20&t=181&r=9&d=true
91162,4191,Vanessa-Wei,https://www.applyweb.com/eval/new/showreport?c=91162&i=4191&t=181&r=9&d=true
92291,4191,Vanessa-Wei,https://www.applyweb.com/eval/new/showreport?c=92291&i=4191&t=181&r=9&d=true
90237,111,Hua-Dong,https://www.applyweb.com/eval/new/showreport?c=90237&i=111&t=181&r=9&d=true
90991,111,Hua-Dong,https://www.applyweb.com/eval/new/showreport?c=90991&i=111&t=181&r=9&d=true
89636,20,Qinghong-Cai,https://www.applyweb.com/eval/new/showreport?c=89636&i=20&t=181&r=9&d=true
91182,111,Hua-Dong,https://www.applyweb.com/eval/new/showreport?c=91182&i=111&t=181&r=9&d=true
93371,20,Qinghong-Cai,https://www.applyweb.com/eval/new/showreport?c=93371&i=20&t=181&r=9&d=true
89696,3623,Nancy-Varney,https://www.applyweb.com/eval/new/showreport?c=89696&i=3623&t=181&r=9&d=true
89695,3623,Nancy-Varney,https://www.applyweb.com/eval/new/showreport?c=89695&i=3623&t=181&r=9&d=true
89694,3623,Nancy-Varney,https://www.applyweb.com/eval/new/showreport?c=89694&i=3623&t=181&r=9&d=true
89698,3623,Nancy-Varney,https://www.applyweb.com/eval/new/showreport?c=89698&i=3623&t=181&r=9&d=true
92860,676,Annalisa-Onnis-Hayden,https://www.applyweb.com/eval/new/showreport?c=92860&i=676&t=181&r=9&d=true
92861,676,Annalisa-Onnis-Hayden,https://www.applyweb.com/eval/new/showreport?c=92861&i=676&t=181&r=9&d=true
92862,676,Annalisa-Onnis-Hayden,https://www.applyweb.com/eval/new/showreport?c=92862&i=676&t=181&r=9&d=true
89982,497,Dionisio-Bernal,https://www.applyweb.com/eval/new/showreport?c=89982&i=497&t=181&r=9&d=true
92863,3531,Michael-Kane,https://www.applyweb.com/eval/new/showreport?c=92863&i=3531&t=181&r=9&d=true
90019,497,Dionisio-Bernal,https://www.applyweb.com/eval/new/showreport?c=90019&i=497&t=181&r=9&d=true
92864,3531,Michael-Kane,https://www.applyweb.com/eval/new/showreport?c=92864&i=3531&t=181&r=9&d=true
89981,4277,Qin-Chen,https://www.applyweb.com/eval/new/showreport?c=89981&i=4277&t=181&r=9&d=true
90506,676,Annalisa-Onnis-Hayden,https://www.applyweb.com/eval/new/showreport?c=90506&i=676&t=181&r=9&d=true
90009,2882,Craig-Shillaber,https://www.applyweb.com/eval/new/showreport?c=90009&i=2882&t=181&r=9&d=true
90011,2882,Craig-Shillaber,https://www.applyweb.com/eval/new/showreport?c=90011&i=2882&t=181&r=9&d=true
90010,2882,Craig-Shillaber,https://www.applyweb.com/eval/new/showreport?c=90010&i=2882&t=181&r=9&d=true
89637,2882,Craig-Shillaber,https://www.applyweb.com/eval/new/showreport?c=89637&i=2882&t=181&r=9&d=true
90681,3623,Nancy-Varney,https://www.applyweb.com/eval/new/showreport?c=90681&i=3623&t=181&r=9&d=true
90944,7252,Yu-Miao,https://www.applyweb.com/eval/new/showreport?c=90944&i=7252&t=181&r=9&d=true
90945,5174,Yang-Zhang,https://www.applyweb.com/eval/new/showreport?c=90945&i=5174&t=181&r=9&d=true
91832,430,Harilaos-Koutsopoulos,https://www.applyweb.com/eval/new/showreport?c=91832&i=430&t=181&r=9&d=true
92271,3284,Qi-Wang,https://www.applyweb.com/eval/new/showreport?c=92271&i=3284&t=181&r=9&d=true
90946,968,Philip-Larese-Casanova,https://www.applyweb.com/eval/new/showreport?c=90946&i=968&t=181&r=9&d=true
90999,968,Philip-Larese-Casanova,https://www.applyweb.com/eval/new/showreport?c=90999&i=968&t=181&r=9&d=true
90682,2882,Craig-Shillaber,https://www.applyweb.com/eval/new/showreport?c=90682&i=2882&t=181&r=9&d=true
89979,586,Ali-Touran,https://www.applyweb.com/eval/new/showreport?c=89979&i=586&t=181&r=9&d=true
89643,676,Annalisa-Onnis-Hayden,https://www.applyweb.com/eval/new/showreport?c=89643&i=676&t=181&r=9&d=true
89642,1234,Andrew-Myers,https://www.applyweb.com/eval/new/showreport?c=89642&i=1234&t=181&r=9&d=true
89641,328,Daniel-Dulaski,https://www.applyweb.com/eval/new/showreport?c=89641&i=328&t=181&r=9&d=true
92272,5461,Niloofar-Montazeri,https://www.applyweb.com/eval/new/showreport?c=92272&i=5461&t=181&r=9&d=true
92865,5461,Niloofar-Montazeri,https://www.applyweb.com/eval/new/showreport?c=92865&i=5461&t=181&r=9&d=true
92273,5971,Tim-McManus,https://www.applyweb.com/eval/new/showreport?c=92273&i=5971&t=181&r=9&d=true
92866,843,Loretta-Fernandez,https://www.applyweb.com/eval/new/showreport?c=92866&i=843&t=181&r=9&d=true
92867,843,Loretta-Fernandez,https://www.applyweb.com/eval/new/showreport?c=92867&i=843&t=181&r=9&d=true
92868,1557,Ralph-Beighley,https://www.applyweb.com/eval/new/showreport?c=92868&i=1557&t=181&r=9&d=true
92869,584,Peter-Furth,https://www.applyweb.com/eval/new/showreport?c=92869&i=584&t=181&r=9&d=true
92870,584,Peter-Furth,https://www.applyweb.com/eval/new/showreport?c=92870&i=584&t=181&r=9&d=true
90507,7567,Eleonora Maria-Tronci,https://www.applyweb.com/eval/new/showreport?c=90507&i=7567&t=181&r=9&d=true
91374,7567,Eleonora Maria-Tronci,https://www.applyweb.com/eval/new/showreport?c=91374&i=7567&t=181&r=9&d=true
92871,310,Ming-Wang,https://www.applyweb.com/eval/new/showreport?c=92871&i=310&t=181&r=9&d=true
92872,4533,Aron-Stubbins,https://www.applyweb.com/eval/new/showreport?c=92872&i=4533&t=181&r=9&d=true
92873,5173,Kelsey-Pieper,https://www.applyweb.com/eval/new/showreport?c=92873&i=5173&t=181&r=9&d=true
92874,5971,Tim-McManus,https://www.applyweb.com/eval/new/showreport?c=92874&i=5971&t=181&r=9&d=true
93790,5173,Kelsey-Pieper,https://www.applyweb.com/eval/new/showreport?c=93790&i=5173&t=181&r=9&d=true
93790,1257,Matthew-Eckelman,https://www.applyweb.com/eval/new/showreport?c=93790&i=1257&t=181&r=9&d=true
93790,3284,Qi-Wang,https://www.applyweb.com/eval/new/showreport?c=93790&i=3284&t=181&r=9&d=true
93790,1557,Ralph-Beighley,https://www.applyweb.com/eval/new/showreport?c=93790&i=1557&t=181&r=9&d=true
91668,3623,Nancy-Varney,https://www.applyweb.com/eval/new/showreport?c=91668&i=3623&t=181&r=9&d=true
93510,7552,Khaled-Ghannam,https://www.applyweb.com/eval/new/showreport?c=93510&i=7552&t=181&r=9&d=true
92274,3284,Qi-Wang,https://www.applyweb.com/eval/new/showreport?c=92274&i=3284&t=181&r=9&d=true
92802,6871,Muhammad Fahad-Ehsan,https://www.applyweb.com/eval/new/showreport?c=92802&i=6871&t=181&r=9&d=true
92875,1257,Matthew-Eckelman,https://www.applyweb.com/eval/new/showreport?c=92875&i=1257&t=181&r=9&d=true
92876,1257,Matthew-Eckelman,https://www.applyweb.com/eval/new/showreport?c=92876&i=1257&t=181&r=9&d=true
92877,2882,Craig-Shillaber,https://www.applyweb.com/eval/new/showreport?c=92877&i=2882&t=181&r=9&d=true
91105,581,Mehrdad-Sasani,https://www.applyweb.com/eval/new/showreport?c=91105&i=581&t=181&r=9&d=true
92275,430,Harilaos-Koutsopoulos,https://www.applyweb.com/eval/new/showreport?c=92275&i=430&t=181&r=9&d=true
92878,5457,Julia-Hopkins,https://www.applyweb.com/eval/new/showreport?c=92878&i=5457&t=181&r=9&d=true
92879,328,Daniel-Dulaski,https://www.applyweb.com/eval/new/showreport?c=92879&i=328&t=181&r=9&d=true
90134,52,Alan-West-Duran,https://www.applyweb.com/eval/new/showreport?c=90134&i=52&t=181&r=9&d=true
91400,6575,Cristina-Perez-Arranz,https://www.applyweb.com/eval/new/showreport?c=91400&i=6575&t=181&r=9&d=true
93529,6575,Cristina-Perez-Arranz,https://www.applyweb.com/eval/new/showreport?c=93529&i=6575&t=181&r=9&d=true
91907,961,Jennifer-Cullen,https://www.applyweb.com/eval/new/showreport?c=91907&i=961&t=181&r=9&d=true
93656,6396,Austin-Hancock,https://www.applyweb.com/eval/new/showreport?c=93656&i=6396&t=181&r=9&d=true
93656,6110,Ericka-Knudson,https://www.applyweb.com/eval/new/showreport?c=93656&i=6110&t=181&r=9&d=true
91908,3000,Philip-Thai,https://www.applyweb.com/eval/new/showreport?c=91908&i=3000&t=181&r=9&d=true
90857,3529,Stacey-Bourns,https://www.applyweb.com/eval/new/showreport?c=90857&i=3529&t=181&r=9&d=true
90858,6440,Meryl-Bailey,https://www.applyweb.com/eval/new/showreport?c=90858&i=6440&t=181&r=9&d=true
92828,1667,Daniel-Noemi Voionmaa,https://www.applyweb.com/eval/new/showreport?c=92828&i=1667&t=181&r=9&d=true
89649,961,Jennifer-Cullen,https://www.applyweb.com/eval/new/showreport?c=89649&i=961&t=181&r=9&d=true
91425,52,Alan-West-Duran,https://www.applyweb.com/eval/new/showreport?c=91425&i=52&t=181&r=9&d=true
93530,3842,Daniel-Cuenca,https://www.applyweb.com/eval/new/showreport?c=93530&i=3842&t=181&r=9&d=true
93163,710,Amilcar-Barreto,https://www.applyweb.com/eval/new/showreport?c=93163&i=710&t=181&r=9&d=true
92829,1667,Daniel-Noemi Voionmaa,https://www.applyweb.com/eval/new/showreport?c=92829&i=1667&t=181&r=9&d=true
89476,1452,Ilka-Kostka,https://www.applyweb.com/eval/new/showreport?c=89476&i=1452&t=181&r=9&d=true
89477,1943,Lucy-Bunning,https://www.applyweb.com/eval/new/showreport?c=89477&i=1943&t=181&r=9&d=true
89488,1452,Ilka-Kostka,https://www.applyweb.com/eval/new/showreport?c=89488&i=1452&t=181&r=9&d=true
89489,1943,Lucy-Bunning,https://www.applyweb.com/eval/new/showreport?c=89489&i=1943&t=181&r=9&d=true
89490,1682,Cristine-McMartin-Miller,https://www.applyweb.com/eval/new/showreport?c=89490&i=1682&t=181&r=9&d=true
89491,5138,Lin-Zhou,https://www.applyweb.com/eval/new/showreport?c=89491&i=5138&t=181&r=9&d=true
89492,5138,Lin-Zhou,https://www.applyweb.com/eval/new/showreport?c=89492&i=5138&t=181&r=9&d=true
89493,1943,Lucy-Bunning,https://www.applyweb.com/eval/new/showreport?c=89493&i=1943&t=181&r=9&d=true
89494,5138,Lin-Zhou,https://www.applyweb.com/eval/new/showreport?c=89494&i=5138&t=181&r=9&d=true
89495,1682,Cristine-McMartin-Miller,https://www.applyweb.com/eval/new/showreport?c=89495&i=1682&t=181&r=9&d=true
89496,1682,Cristine-McMartin-Miller,https://www.applyweb.com/eval/new/showreport?c=89496&i=1682&t=181&r=9&d=true
90000,3440,Steven-Granelli,https://www.applyweb.com/eval/new/showreport?c=90000&i=3440&t=181&r=9&d=true
89999,5908,Matthew-Pitchford,https://www.applyweb.com/eval/new/showreport?c=89999&i=5908&t=181&r=9&d=true
89998,6403,Nazanin-Bani Amerian,https://www.applyweb.com/eval/new/showreport?c=89998&i=6403&t=181&r=9&d=true
90664,6403,Nazanin-Bani Amerian,https://www.applyweb.com/eval/new/showreport?c=90664&i=6403&t=181&r=9&d=true
90516,7295,Benjamin-Compton,https://www.applyweb.com/eval/new/showreport?c=90516&i=7295&t=181&r=9&d=true
93647,6207,Patrick-Jones,https://www.applyweb.com/eval/new/showreport?c=93647&i=6207&t=181&r=9&d=true
91350,7295,Benjamin-Compton,https://www.applyweb.com/eval/new/showreport?c=91350&i=7295&t=181&r=9&d=true
90043,7502,Daniel-Nwogwugwu,https://www.applyweb.com/eval/new/showreport?c=90043&i=7502&t=181&r=9&d=true
90717,7280,Alice-Fanari,https://www.applyweb.com/eval/new/showreport?c=90717&i=7280&t=181&r=9&d=true
91650,7502,Daniel-Nwogwugwu,https://www.applyweb.com/eval/new/showreport?c=91650&i=7502&t=181&r=9&d=true
92362,4696,Timothy-Barr,https://www.applyweb.com/eval/new/showreport?c=92362&i=4696&t=181&r=9&d=true
91177,6207,Patrick-Jones,https://www.applyweb.com/eval/new/showreport?c=91177&i=6207&t=181&r=9&d=true
92972,7215,Caroline-Kao,https://www.applyweb.com/eval/new/showreport?c=92972&i=7215&t=181&r=9&d=true
91348,7280,Alice-Fanari,https://www.applyweb.com/eval/new/showreport?c=91348&i=7280&t=181&r=9&d=true
90938,7502,Daniel-Nwogwugwu,https://www.applyweb.com/eval/new/showreport?c=90938&i=7502&t=181&r=9&d=true
91481,7280,Alice-Fanari,https://www.applyweb.com/eval/new/showreport?c=91481&i=7280&t=181&r=9&d=true
92183,5909,Katie-Bruner,https://www.applyweb.com/eval/new/showreport?c=92183&i=5909&t=181&r=9&d=true
92185,5909,Katie-Bruner,https://www.applyweb.com/eval/new/showreport?c=92185&i=5909&t=181&r=9&d=true
93694,7248,Steven-Koski,https://www.applyweb.com/eval/new/showreport?c=93694&i=7248&t=181&r=9&d=true
92363,4696,Timothy-Barr,https://www.applyweb.com/eval/new/showreport?c=92363&i=4696&t=181&r=9&d=true
90517,1013,Joseph-Schwartz,https://www.applyweb.com/eval/new/showreport?c=90517&i=1013&t=181&r=9&d=true
93695,7452,Shadee-Abdi,https://www.applyweb.com/eval/new/showreport?c=93695&i=7452&t=181&r=9&d=true
90133,4793,Nikki-Weickum,https://www.applyweb.com/eval/new/showreport?c=90133&i=4793&t=181&r=9&d=true
93845,7570,Donathan-Brown,https://www.applyweb.com/eval/new/showreport?c=93845&i=7570&t=181&r=9&d=true
91160,1453,Susan-Mello,https://www.applyweb.com/eval/new/showreport?c=91160&i=1453&t=181&r=9&d=true
93502,1453,Susan-Mello,https://www.applyweb.com/eval/new/showreport?c=93502&i=1453&t=181&r=9&d=true
90854,7497,Rosanna-Fiske,https://www.applyweb.com/eval/new/showreport?c=90854&i=7497&t=181&r=9&d=true
93696,7248,Steven-Koski,https://www.applyweb.com/eval/new/showreport?c=93696&i=7248&t=181&r=9&d=true
90489,1252,Joseph-Reagle,https://www.applyweb.com/eval/new/showreport?c=90489&i=1252&t=181&r=9&d=true
92122,319,Michael-Hoppmann,https://www.applyweb.com/eval/new/showreport?c=92122&i=319&t=181&r=9&d=true
91482,5908,Matthew-Pitchford,https://www.applyweb.com/eval/new/showreport?c=91482&i=5908&t=181&r=9&d=true
91289,5908,Matthew-Pitchford,https://www.applyweb.com/eval/new/showreport?c=91289&i=5908&t=181&r=9&d=true
92973,1528,Timothy-Ouillette,https://www.applyweb.com/eval/new/showreport?c=92973&i=1528&t=181&r=9&d=true
92974,6093,Dori-Robinson,https://www.applyweb.com/eval/new/showreport?c=92974&i=6093&t=181&r=9&d=true
92975,6093,Dori-Robinson,https://www.applyweb.com/eval/new/showreport?c=92975&i=6093&t=181&r=9&d=true
92976,6816,Seoeun-Yang,https://www.applyweb.com/eval/new/showreport?c=92976&i=6816&t=181&r=9&d=true
92977,6282,Alina Ionica-Lungeanu,https://www.applyweb.com/eval/new/showreport?c=92977&i=6282&t=181&r=9&d=true
91290,6528,Stephen-Warren,https://www.applyweb.com/eval/new/showreport?c=91290&i=6528&t=181&r=9&d=true
91483,6528,Stephen-Warren,https://www.applyweb.com/eval/new/showreport?c=91483&i=6528&t=181&r=9&d=true
92978,176,Alan-Zaremba,https://www.applyweb.com/eval/new/showreport?c=92978&i=176&t=181&r=9&d=true
92979,6207,Patrick-Jones,https://www.applyweb.com/eval/new/showreport?c=92979&i=6207&t=181&r=9&d=true
92980,599,Carey-Noland,https://www.applyweb.com/eval/new/showreport?c=92980&i=599&t=181&r=9&d=true
92364,5909,Katie-Bruner,https://www.applyweb.com/eval/new/showreport?c=92364&i=5909&t=181&r=9&d=true
90130,4774,Larisa-Doroshenko,https://www.applyweb.com/eval/new/showreport?c=90130&i=4774&t=181&r=9&d=true
90131,4774,Larisa-Doroshenko,https://www.applyweb.com/eval/new/showreport?c=90131&i=4774&t=181&r=9&d=true
90194,4774,Larisa-Doroshenko,https://www.applyweb.com/eval/new/showreport?c=90194&i=4774&t=181&r=9&d=true
90889,302,Thomas-Nakayama,https://www.applyweb.com/eval/new/showreport?c=90889&i=302&t=181&r=9&d=true
92365,6403,Nazanin-Bani Amerian,https://www.applyweb.com/eval/new/showreport?c=92365&i=6403&t=181&r=9&d=true
92366,4641,Patricia-Davis,https://www.applyweb.com/eval/new/showreport?c=92366&i=4641&t=181&r=9&d=true
90490,7274,Salma-El idrissi,https://www.applyweb.com/eval/new/showreport?c=90490&i=7274&t=181&r=9&d=true
91484,7274,Salma-El idrissi,https://www.applyweb.com/eval/new/showreport?c=91484&i=7274&t=181&r=9&d=true
90132,621,William-Lancaster,https://www.applyweb.com/eval/new/showreport?c=90132&i=621&t=181&r=9&d=true
90503,621,William-Lancaster,https://www.applyweb.com/eval/new/showreport?c=90503&i=621&t=181&r=9&d=true
92981,5361,Katherine-Haenschen,https://www.applyweb.com/eval/new/showreport?c=92981&i=5361&t=181&r=9&d=true
92367,3440,Steven-Granelli,https://www.applyweb.com/eval/new/showreport?c=92367&i=3440&t=181&r=9&d=true
92368,5153,Jody-Santos,https://www.applyweb.com/eval/new/showreport?c=92368&i=5153&t=181&r=9&d=true
91928,811,Michelle-Carr,https://www.applyweb.com/eval/new/showreport?c=91928&i=811&t=181&r=9&d=true
91064,6528,Stephen-Warren,https://www.applyweb.com/eval/new/showreport?c=91064&i=6528&t=181&r=9&d=true
91041,621,William-Lancaster,https://www.applyweb.com/eval/new/showreport?c=91041&i=621&t=181&r=9&d=true
91929,1013,Joseph-Schwartz,https://www.applyweb.com/eval/new/showreport?c=91929&i=1013&t=181&r=9&d=true
90939,1013,Joseph-Schwartz,https://www.applyweb.com/eval/new/showreport?c=90939&i=1013&t=181&r=9&d=true
92982,7558,Diane-Francis,https://www.applyweb.com/eval/new/showreport?c=92982&i=7558&t=181&r=9&d=true
91713,5883,Ashleigh-Shields,https://www.applyweb.com/eval/new/showreport?c=91713&i=5883&t=181&r=9&d=true
92369,3956,Elizabeth-Glowacki,https://www.applyweb.com/eval/new/showreport?c=92369&i=3956&t=181&r=9&d=true
92780,7295,Benjamin-Compton,https://www.applyweb.com/eval/new/showreport?c=92780&i=7295&t=181&r=9&d=true
92983,7274,Salma-El idrissi,https://www.applyweb.com/eval/new/showreport?c=92983&i=7274&t=181&r=9&d=true
91291,4641,Patricia-Davis,https://www.applyweb.com/eval/new/showreport?c=91291&i=4641&t=181&r=9&d=true
92716,1503,John Matthew-Nisbet,https://www.applyweb.com/eval/new/showreport?c=92716&i=1503&t=181&r=9&d=true
92984,5361,Katherine-Haenschen,https://www.applyweb.com/eval/new/showreport?c=92984&i=5361&t=181&r=9&d=true
92370,4793,Nikki-Weickum,https://www.applyweb.com/eval/new/showreport?c=92370&i=4793&t=181&r=9&d=true
91065,4793,Nikki-Weickum,https://www.applyweb.com/eval/new/showreport?c=91065&i=4793&t=181&r=9&d=true
92186,4696,Timothy-Barr,https://www.applyweb.com/eval/new/showreport?c=92186&i=4696&t=181&r=9&d=true
91155,4832,Myojung-Chung,https://www.applyweb.com/eval/new/showreport?c=91155&i=4832&t=181&r=9&d=true
92985,4947,Peter-Mancusi,https://www.applyweb.com/eval/new/showreport?c=92985&i=4947&t=181&r=9&d=true
92986,6093,Dori-Robinson,https://www.applyweb.com/eval/new/showreport?c=92986&i=6093&t=181&r=9&d=true
92987,5600,Caitlyn-Jarvis,https://www.applyweb.com/eval/new/showreport?c=92987&i=5600&t=181&r=9&d=true
92988,5600,Caitlyn-Jarvis,https://www.applyweb.com/eval/new/showreport?c=92988&i=5600&t=181&r=9&d=true
91349,1503,John Matthew-Nisbet,https://www.applyweb.com/eval/new/showreport?c=91349&i=1503&t=181&r=9&d=true
90665,1528,Timothy-Ouillette,https://www.applyweb.com/eval/new/showreport?c=90665&i=1528&t=181&r=9&d=true
92989,7558,Diane-Francis,https://www.applyweb.com/eval/new/showreport?c=92989&i=7558&t=181&r=9&d=true
92990,599,Carey-Noland,https://www.applyweb.com/eval/new/showreport?c=92990&i=599&t=181&r=9&d=true
92991,7295,Benjamin-Compton,https://www.applyweb.com/eval/new/showreport?c=92991&i=7295&t=181&r=9&d=true
90666,5600,Caitlyn-Jarvis,https://www.applyweb.com/eval/new/showreport?c=90666&i=5600&t=181&r=9&d=true
92652,1252,Joseph-Reagle,https://www.applyweb.com/eval/new/showreport?c=92652&i=1252&t=181&r=9&d=true
91930,811,Michelle-Carr,https://www.applyweb.com/eval/new/showreport?c=91930&i=811&t=181&r=9&d=true
91678,4641,Patricia-Davis,https://www.applyweb.com/eval/new/showreport?c=91678&i=4641&t=181&r=9&d=true
92992,5361,Katherine-Haenschen,https://www.applyweb.com/eval/new/showreport?c=92992&i=5361&t=181&r=9&d=true
91351,1503,John Matthew-Nisbet,https://www.applyweb.com/eval/new/showreport?c=91351&i=1503&t=181&r=9&d=true
91868,1076,Krista-Larsen,https://www.applyweb.com/eval/new/showreport?c=91868&i=1076&t=181&r=9&d=true
90262,6455,Ermus-St. Louis,https://www.applyweb.com/eval/new/showreport?c=90262&i=6455&t=181&r=9&d=true
91234,4500,Nathaniel-Lawshe,https://www.applyweb.com/eval/new/showreport?c=91234&i=4500&t=181&r=9&d=true
92159,7021,Ayanna-Miller-Smith,https://www.applyweb.com/eval/new/showreport?c=92159&i=7021&t=181&r=9&d=true
92680,1843,Steven-Catalano,https://www.applyweb.com/eval/new/showreport?c=92680&i=1843&t=181&r=9&d=true
91825,1076,Krista-Larsen,https://www.applyweb.com/eval/new/showreport?c=91825&i=1076&t=181&r=9&d=true
92830,7410,Chase-Childress,https://www.applyweb.com/eval/new/showreport?c=92830&i=7410&t=181&r=9&d=true
92831,6320,Norair-Khachatryan,https://www.applyweb.com/eval/new/showreport?c=92831&i=6320&t=181&r=9&d=true
92832,6320,Norair-Khachatryan,https://www.applyweb.com/eval/new/showreport?c=92832&i=6320&t=181&r=9&d=true
93697,7489,Stephen-Morewitz,https://www.applyweb.com/eval/new/showreport?c=93697&i=7489&t=181&r=9&d=true
91522,7412,Callie-Hansson,https://www.applyweb.com/eval/new/showreport?c=91522&i=7412&t=181&r=9&d=true
92417,7398,Shahinaz-Geneid,https://www.applyweb.com/eval/new/showreport?c=92417&i=7398&t=181&r=9&d=true
92833,713,Simon-Singer,https://www.applyweb.com/eval/new/showreport?c=92833&i=713&t=181&r=9&d=true
91826,6455,Ermus-St. Louis,https://www.applyweb.com/eval/new/showreport?c=91826&i=6455&t=181&r=9&d=true
92834,6306,Samuel-Williams,https://www.applyweb.com/eval/new/showreport?c=92834&i=6306&t=181&r=9&d=true
89707,1076,Krista-Larsen,https://www.applyweb.com/eval/new/showreport?c=89707&i=1076&t=181&r=9&d=true
89707,1560,Michelle-Zaff,https://www.applyweb.com/eval/new/showreport?c=89707&i=1560&t=181&r=9&d=true
92418,5444,Christopher-Bruell,https://www.applyweb.com/eval/new/showreport?c=92418&i=5444&t=181&r=9&d=true
91827,5444,Christopher-Bruell,https://www.applyweb.com/eval/new/showreport?c=91827&i=5444&t=181&r=9&d=true
